Published,Snippet,Lead Paragraph,Main Headline,Print Headline,Seo Headline
2019-02-08T23:17:39+0000,"The ousted chief executive of CBS is occupying an office on Hollywood’s Sunset Strip that, per his exit agreement, is being paid for by the network.","The ousted chief executive of CBS is occupying an office on Hollywood’s Sunset Strip that, per his exit agreement, is being paid for by the network.","Les Moonves, Fired by CBS, Sets Up Shop in Hollywood",Moonves Is Back and in Charge,
2019-02-14T21:57:30+0000,Readers are split over Amazon’s change of plan for its HQ2.,Readers are split over Amazon’s change of plan for its HQ2.,Amazon to New York: Fuhgeddaboudit!,Amazon to New York: Fuhgeddaboudit!,
2019-02-18T21:38:05+0000,"The industry practice of rebooking a guest at another hotel is not new. But experts say it’s on the rise, as occupancy rates are up.","The industry practice of rebooking a guest at another hotel is not new. But experts say it’s on the rise, as occupancy rates are up.","When Your Hotel Is Overbooked, You Might Be ‘Walked’ to Another",Welcome! Your Room Is at Another Hotel,
2019-02-28T21:56:27+0000,The governor of New York has called Mr. Bezos and other Amazon executives to persuade them to resurrect their plan to build a campus in Long Island City.,The governor of New York has called Mr. Bezos and other Amazon executives to persuade them to resurrect their plan to build a campus in Long Island City.,"Andrew Cuomo Speaks With Jeff Bezos, Hints of ‘Other Ways’ to Clear Path for Amazon’s Return","Cuomo Is Said to Still Woo Amazon, Promising Personal Support",
2019-02-19T00:00:03+0000,"Investors love index funds, but they may not be as transparent as they seem.","Investors love index funds, but they may not be as transparent as they seem.",What’s Really in Your Index Fund?,What’s  In Your  Index Fund?,
2019-03-22T10:00:05+0000,"Paula Volent started in art conservation. But at Bowdoin, she has become one of the nation’s most successful financial managers of a college endowment.","Paula Volent started in art conservation. But at Bowdoin, she has become one of the nation’s most successful financial managers of a college endowment.",A College Investor Who Beats the Ivys,A College Investor Who Beats the Ivys,
2019-01-17T03:39:31+0000,"The Vanguard Group founder set up his firm so investors in its mutual funds would own it. While business titans are often measured by the size of their assets, he said, “I don’t share those values.”","The Vanguard Group founder set up his firm so investors in its mutual funds would own it. While business titans are often measured by the size of their assets, he said, “I don’t share those values.”",Vanguard’s Jack Bogle Wasn’t a Billionaire. He Was Proud of That.,Jack Bogle Was No Billionaire,
2019-02-15T00:53:08+0000,Many residents of Long Island City wonder whether “grandstanding politicians” and people with no roots in the community sabotaged a good thing.,Many residents of Long Island City wonder whether “grandstanding politicians” and people with no roots in the community sabotaged a good thing.,"‘Wrong Side of History’: In Queens, Amazon Deal’s Demise Reveals Deep Divisions",Division in Queens: Did Outsiders Sabotage a Good Thing?,
2019-03-02T00:18:50+0000,An open letter asking Jeff Bezos to resuscitate a plan for Amazon to build a campus in Queens has not seemed to change the company’s position.,An open letter asking Jeff Bezos to resuscitate a plan for Amazon to build a campus in Queens has not seemed to change the company’s position.,"After Cuomo’s Calls to Amazon, a Flurry of Conversations to Rally Support",Rush to Lure Amazon Back After Cuomo Resumes Talks,
2019-01-22T23:14:16+0000,"The British appliance maker will make its new home in Asia, citing demand for its products there. ","The British appliance maker will make its new home in Asia, citing demand for its products there. ",Dyson Will Move Its Head Office From Britain to Singapore ,Dyson to Move Head Office From Britain to Singapore,
2019-01-22T23:14:16+0000,"The British appliance maker will make its new home in Asia, citing demand for its products there. ","The British appliance maker will make its new home in Asia, citing demand for its products there. ",Dyson Will Move Its Head Office From Britain to Singapore ,Dyson to Move Head Office From Britain to Singapore,
2019-02-15T21:49:59+0000,The president spoke less glowingly of his onetime supporter Ann Coulter and revived his “fake news” mantra in a reply to Jim Acosta of CNN.,The president spoke less glowingly of his onetime supporter Ann Coulter and revived his “fake news” mantra in a reply to Jim Acosta of CNN.,Trump Sings Praises of Hannity and Limbaugh in Rose Garden,Trump Cheers Those Voices  Cheering Him  In the Media,
2019-01-21T18:29:51+0000,"His administration has ordered hospitals to reveal their prices. If patients and politicians pay attention, this could be a big deal.","His administration has ordered hospitals to reveal their prices. If patients and politicians pay attention, this could be a big deal.",Donald Trump Did Something Right,Donald Trump Did Something Right,
2019-02-15T02:00:03+0000,"After community backlash, Amazon has decided not to move forward with its plan to open a headquarters in Long Island City, Queens. Here’s a look at what happened.","After community backlash, Amazon has decided not to move forward with its plan to open a headquarters in Long Island City, Queens. Here’s a look at what happened.",Why the New York Amazon Deal Fell Apart,,
2019-02-14T22:34:18+0000,Almost everyone had an opinion on the company’s reversal on a second headquarters in Queens.,Almost everyone had an opinion on the company’s reversal on a second headquarters in Queens.,What People Are Saying About Amazon’s Breakup With New York City,What People Are Saying About the Breakup,
2019-02-17T18:14:25+0000,"One thing is clear about the legacy of Brexit: Financial services will be spread across Europe, with no one city again dominating the financial arena as London has.","One thing is clear about the legacy of Brexit: Financial services will be spread across Europe, with no one city again dominating the financial arena as London has.","For Wall Street Banks in London, It’s Moving Time","For Big Banks in London, It’s Moving Time",
2019-02-22T19:38:57+0000,The mutual fund revolution unleashed by the Vanguard founder — and the lowering of fees at its heart — hasn’t just transformed investing: It is affecting the broader economy.,The mutual fund revolution unleashed by the Vanguard founder — and the lowering of fees at its heart — hasn’t just transformed investing: It is affecting the broader economy.,An Unlikely Effect of Jack Bogle’s Creation: Helping to Keep Inflation Low,Good Things Come From Unexpected Sources,
2019-03-21T19:10:33+0000,James Lang doesn't make a lot of money with his letterpress printing business. But it's an art form.,James Lang doesn't make a lot of money with his letterpress printing business. But it's an art form.,An Immovable Type Who Won’t Abandon His Movable Type,,
2019-02-18T20:07:30+0000,"The Japanese automaker, which employs 3,500 at its Swindon, England, plant, is set to close the site by 2021.","The Japanese automaker, which employs 3,500 at its Swindon, England, plant, is set to close the site by 2021.",Honda Confirms Plan to Leave Britain as Brexit Looms,"Honda Will Halt Manufacturing in Britain by 2021, Lawmakers Say",
2019-01-07T22:16:16+0000,"Business travelers have been encouraged to use their hotel lobbies to work, but the distractions were too great. WeWork-style spaces are inspiring new co-working areas.","Business travelers have been encouraged to use their hotel lobbies to work, but the distractions were too great. WeWork-style spaces are inspiring new co-working areas.","At Hotels, Space That’s Like the Office, ‘but Cooler’","Like the Office, ‘but Cooler’",
2019-02-04T19:45:45+0000,"Mr. Gross was forced out of Pimco, which he co-founded in 1971, five years ago. His performance has lagged since he joined Janus Henderson Investments.","Mr. Gross was forced out of Pimco, which he co-founded in 1971, five years ago. His performance has lagged since he joined Janus Henderson Investments.","Once the ‘Bond King,’ Bill Gross Is Retiring, His Star Dimmed",Vivid Voice in Staid World Hops Out of the Pot,
